subjID,country,stimA,stimB,decision,recogA,recogB,accuracy
9,4,9,52,1,1,0,1
9,4,7,61,1,1,0,1
9,4,15,43,1,1,1,1
9,4,38,58,1,0,0,1
9,4,53,55,2,0,0,0
9,4,28,57,2,0,1,0
9,4,35,39,1,0,0,1
9,4,66,27,1,0,0,0
9,4,60,34,2,0,0,1
9,4,16,18,2,0,1,0
9,4,19,13,1,0,0,0
9,4,47,50,1,1,1,1
9,4,63,23,2,0,0,1
9,4,5,56,1,1,0,1
9,4,65,59,2,0,1,1
9,4,64,22,1,0,0,0
9,4,42,36,1,0,0,0
9,4,33,24,2,0,0,1
9,4,62,44,2,0,0,1
9,4,25,4,1,0,1,0
9,4,29,3,2,1,1,1
9,4,10,20,1,0,0,1
9,4,26,12,2,0,0,1
9,4,2,6,2,1,0,0
9,4,51,48,2,0,0,1
9,4,37,46,1,0,0,1
10,1,3,46,1,0,1,1
10,1,39,55,2,1,1,0
10,1,51,68,2,1,1,0
10,1,15,34,1,0,1,1
10,1,28,66,2,1,1,0
10,1,65,10,1,1,1,0
10,1,56,18,1,1,1,0
10,1,27,57,1,1,1,1
10,1,6,70,1,1,1,1
10,1,31,59,2,1,1,0
10,1,61,82,2,1,1,0
10,1,45,67,2,1,1,0
10,1,50,16,1,1,1,0
10,1,72,52,1,1,1,0
10,1,73,12,2,1,0,1
10,1,19,37,2,1,1,0
10,1,58,35,2,1,1,1
10,1,5,24,1,0,1,1
10,1,76,63,1,1,1,0
10,1,29,60,1,1,1,1
10,1,7,2,2,1,1,1
10,1,20,80,1,1,1,1
10,1,13,42,2,1,1,0
10,1,53,40,2,1,1,1
10,1,54,79,2,1,1,0
10,1,43,83,2,1,1,0
10,1,49,44,1,1,1,0
10,1,48,21,1,1,1,0
10,1,4,74,1,0,1,1
10,1,23,38,2,1,1,0
10,1,36,25,2,1,1,1
10,1,8,14,1,0,0,1
10,1,78,30,1,1,1,0
10,1,9,81,1,0,1,1
10,1,75,26,2,1,1,1
10,1,62,71,1,1,1,1
10,1,64,47,2,1,1,1
10,1,1,77,1,0,1,1
10,1,17,69,1,1,1,1
10,1,11,33,2,1,1,0
10,1,32,22,1,1,1,0
10,2,16,44,2,1,0,0
10,2,67,58,2,1,0,1
10,2,24,66,1,0,0,1
10,2,51,50,2,0,1,1
10,2,38,70,2,1,0,0
10,2,39,15,1,0,0,0
10,2,40,11,1,0,0,0
10,2,62,48,2,0,0,1
10,2,60,17,2,0,0,1
10,2,32,7,1,0,0,0
10,2,68,23,1,0,0,0
10,2,63,6,2,0,0,1
10,2,8,26,2,0,0,0
10,2,61,31,2,0,0,1
10,2,46,36,2,0,0,1
10,2,37,65,1,0,0,1
10,2,59,73,1,0,1,1
10,2,29,57,2,0,0,0
10,2,28,34,1,0,0,1
10,2,74,33,2,1,0,1
10,2,71,52,1,0,0,0
10,2,64,54,2,0,0,1
10,2,53,45,2,0,0,1
10,2,13,42,2,0,0,0
10,2,41,56,2,0,0,0
10,2,72,20,1,0,0,0
10,2,2,3,1,0,0,1
10,2,47,14,2,0,0,1
10,2,18,22,1,0,0,1
10,2,1,35,1,0,0,1
10,2,21,25,2,0,0,0
10,2,55,30,1,0,0,0
10,2,12,9,2,0,0,1
10,2,4,5,1,0,0,1
10,2,10,69,1,0,0,1
10,2,19,49,1,0,0,1
10,2,43,27,2,0,0,1
10,3,40,13,1,1,1,0
10,3,9,16,2,1,1,0
10,3,35,1,2,1,0,1
10,3,22,12,1,1,1,0
10,3,27,42,2,1,0,0
10,3,10,6,2,1,0,1
10,3,8,24,1,0,1,1
10,3,30,31,2,1,1,0
10,3,25,47,2,1,1,0
10,3,41,20,1,1,1,0
10,3,4,36,2,1,1,0
10,3,28,19,2,1,1,1
10,3,34,26,1,1,1,0
10,3,21,37,1,0,1,1
10,3,14,29,2,1,1,0
10,3,23,7,2,1,0,1
10,3,17,3,2,1,0,1
10,3,48,38,1,1,1,0
10,3,49,46,2,1,1,1
10,3,11,33,1,1,1,1
10,3,5,39,1,1,1,1
10,3,32,43,1,0,1,1
10,3,18,44,2,1,1,0
10,3,45,2,2,1,0,1
10,4,45,21,2,1,1,1
10,4,14,54,1,1,1,1
10,4,31,32,2,1,1,0
10,4,11,30,2,1,1,0
10,4,41,1,2,0,0,1
10,4,8,49,1,0,0,1
10,4,17,40,2,1,1,0
10,4,9,52,1,0,1,1
10,4,7,61,1,0,1,1
10,4,15,43,1,0,0,1
10,4,38,58,1,1,1,1
10,4,53,55,2,1,1,0
10,4,28,57,2,1,0,0
10,4,35,39,1,1,1,1
10,4,66,27,1,1,1,0
10,4,60,34,2,1,1,1
10,4,16,18,2,1,0,0
10,4,19,13,1,1,1,0
10,4,47,50,1,0,0,1
10,4,63,23,2,1,1,1
10,4,5,56,1,0,1,1
10,4,65,59,2,1,0,1
10,4,64,22,1,1,1,0
10,4,42,36,1,1,1,0
10,4,33,24,2,1,1,1
10,4,62,44,2,1,1,1
10,4,25,4,1,1,0,0
10,4,29,3,2,0,0,1
10,4,10,20,1,1,1,1
10,4,26,12,2,1,1,1
10,4,2,6,2,0,1,0
10,4,51,48,2,1,1,1
10,4,37,46,1,1,1,1
11,1,78,47,1,0,0,0
11,1,82,70,2,0,0,1
11,1,2,31,1,0,0,1
11,1,56,34,1,0,0,0
11,1,68,18,1,0,0,0
11,1,22,42,1,0,0,1
11,1,58,71,1,0,0,1
11,1,20,35,2,0,0,0
11,1,52,21,2,0,0,1
11,1,24,14,2,0,1,1
11,1,28,66,1,0,0,1
11,1,25,12,2,0,1,1
11,1,13,49,1,1,0,1
11,1,39,51,1,0,0,1
11,1,64,3,2,0,1,1
11,1,15,45,1,1,0,1
11,1,32,38,1,0,0,1
11,1,7,81,1,0,0,1
11,1,29,26,1,1,0,0
11,1,27,62,1,1,0,1
11,1,57,8,1,0,0,0
11,1,73,11,2,0,0,1
11,1,10,33,2,0,1,0
11,1,80,83,2,0,0,0
11,1,65,40,1,0,0,0
11,1,9,76,1,1,0,1
11,1,72,63,2,0,0,1
11,1,6,48,1,0,0,1
11,1,44,16,2,0,0,1
11,1,30,37,2,0,0,0
11,1,67,79,1,0,0,1
11,1,53,61,1,0,0,1
11,1,77,75,2,0,0,1
11,1,74,19,2,0,0,1
11,1,36,54,1,1,1,1
11,1,55,17,2,0,0,1
11,1,5,43,1,1,0,1
11,1,46,50,1,0,0,1
11,1,23,41,2,0,0,0
11,1,4,60,1,0,0,1
11,1,1,69,1,1,0,1
11,3,47,44,1,0,0,0
11,3,32,22,1,0,0,0
11,3,33,45,2,0,0,0
11,3,16,14,2,0,0,1
11,3,35,15,2,0,0,1
11,3,17,49,1,0,0,1
11,3,3,41,1,1,0,1
11,3,38,8,2,0,1,1
11,3,11,6,1,1,0,0
11,3,46,36,2,0,0,1
11,3,37,2,2,0,1,1
11,3,7,43,1,1,0,1
11,3,24,19,2,0,0,1
11,3,39,31,1,0,0,0
11,3,1,26,1,1,0,1
11,3,28,21,2,0,0,1
11,3,48,20,1,0,0,0
11,3,12,29,1,0,0,1
11,3,5,27,1,0,0,1
11,3,30,4,1,0,0,0
11,3,13,42,2,0,1,0
11,3,10,40,2,0,1,0
11,3,18,34,1,0,0,1
11,3,25,9,2,0,0,1
11,4,19,13,2,1,1,1
11,4,52,29,2,0,1,1
11,4,56,55,1,1,1,0
11,4,65,32,2,0,0,1
11,4,58,63,1,1,1,1
11,4,20,2,2,1,1,1
11,4,45,40,2,0,0,1
11,4,48,25,2,0,0,1
11,4,7,60,1,1,0,1
11,4,59,57,2,0,1,1
11,4,51,24,1,0,0,0
11,4,36,17,2,0,0,1
11,4,53,44,1,0,0,0
11,4,16,26,2,0,0,0
11,4,9,37,1,1,0,1
11,4,22,43,2,0,1,0
11,4,28,11,1,1,1,0
11,4,42,18,2,0,1,1
11,4,39,14,1,0,0,0
11,4,50,6,2,0,0,1
11,4,27,15,2,0,1,1
11,4,8,46,1,1,0,1
11,4,12,3,2,0,1,1
11,4,35,34,2,0,0,1
11,4,33,10,1,0,0,0
11,4,30,1,2,0,1,1
11,4,54,23,2,0,0,1
11,4,21,61,2,1,1,0
11,4,47,4,2,1,1,1
11,4,38,31,2,0,1,1
11,4,64,5,1,0,0,0
11,4,49,41,2,0,1,1
11,4,66,62,1,0,0,0
12,1,78,47,2,0,0,1
12,1,82,70,2,0,0,1
12,1,2,31,1,0,0,1
12,1,56,34,1,0,0,0
12,1,68,18,1,0,0,0
12,1,22,42,1,0,0,1
12,1,58,71,1,0,0,1
12,1,20,35,1,0,0,1
12,1,52,21,1,1,0,0
12,1,24,14,2,0,1,1
12,1,28,66,1,0,0,1
12,1,25,12,1,1,0,0
12,1,13,49,1,1,0,1
12,1,39,51,2,0,0,0
12,1,64,3,2,0,1,1
12,1,15,45,1,1,0,1
12,1,32,38,2,0,0,0
12,1,7,81,1,0,0,1
12,1,29,26,1,1,0,0
12,1,27,62,2,0,0,0
12,1,57,8,1,1,0,0
12,1,73,11,2,0,0,1
12,1,10,33,1,0,0,1
12,1,80,83,2,0,0,0
12,1,65,40,2,0,1,1
12,1,9,76,2,0,1,0
12,1,72,63,2,0,1,1
12,1,6,48,2,0,0,0
12,1,44,16,1,0,0,0
12,1,30,37,1,1,0,1
12,1,67,79,1,0,0,1
12,1,53,61,1,0,0,1
12,1,77,75,2,0,0,1
12,1,74,19,2,0,0,1
12,1,36,54,2,0,0,0
12,1,55,17,1,0,0,0
12,1,5,43,1,1,0,1
12,1,46,50,2,0,0,0
12,1,23,41,2,0,0,0
12,1,4,60,1,0,0,1
12,1,1,69,1,1,0,1
12,2,44,30,1,1,1,0
12,2,69,52,2,0,1,1
12,2,65,37,2,1,1,1
12,2,9,2,1,1,1,0
12,2,74,31,2,1,1,1
12,2,56,23,2,1,1,1
12,2,72,38,1,1,0,0
12,2,73,53,2,1,1,1
12,2,68,5,2,0,1,1
12,2,48,71,1,1,0,1
12,2,42,36,2,0,1,1
12,2,7,26,2,1,1,0
12,2,19,32,2,1,1,0
12,2,59,34,2,1,1,1
12,2,16,45,2,1,1,0
12,2,35,58,1,1,1,1
12,2,41,14,2,1,1,1
12,2,47,63,2,1,1,0
12,2,12,11,1,1,1,0
12,2,50,15,2,1,1,1
12,2,61,39,1,1,1,0
12,2,24,67,1,1,1,1
12,2,66,10,2,1,1,1
12,2,57,62,2,1,1,0
12,2,40,21,2,1,1,1
12,2,28,18,2,1,1,1
12,2,43,22,2,1,1,1
12,2,49,64,1,0,0,1
12,2,51,33,1,1,0,0
12,2,46,54,2,0,1,0
12,2,8,20,2,1,1,0
12,2,27,60,1,1,0,1
12,2,4,17,1,1,1,1
12,2,70,29,2,1,1,1
12,2,1,25,1,1,1,1
12,2,3,6,2,1,1,0
12,2,13,55,1,1,1,1
12,3,47,44,1,0,0,0
12,3,32,22,1,1,0,0
12,3,33,45,2,0,0,0
12,3,16,14,2,0,1,1
12,3,35,15,2,0,0,1
12,3,17,49,2,0,0,0
12,3,3,41,1,1,0,1
12,3,38,8,2,0,1,1
12,3,11,6,1,1,1,0
12,3,46,36,1,0,0,0
12,3,37,2,2,0,1,1
12,3,7,43,1,1,0,1
12,3,24,19,2,0,1,1
12,3,39,31,2,0,0,1
12,3,1,26,1,1,0,1
12,3,28,21,2,0,0,1
12,3,48,20,2,0,0,1
12,3,12,29,1,1,0,1
12,3,5,27,1,1,0,1
12,3,30,4,1,0,0,0
12,3,13,42,1,0,0,1
12,3,10,40,1,0,0,1
12,3,18,34,1,0,0,1
12,3,25,9,2,0,0,1
12,4,19,13,1,1,1,0
12,4,52,29,2,0,0,1
12,4,56,55,1,1,1,0
12,4,65,32,2,0,1,1
12,4,58,63,2,0,0,0
12,4,20,2,2,0,0,1
12,4,45,40,2,0,0,1
12,4,48,25,2,0,1,1
12,4,7,60,1,0,0,1
12,4,59,57,2,0,1,1
12,4,51,24,1,0,0,0
12,4,36,17,2,0,0,1
12,4,53,44,2,0,1,1
12,4,16,26,2,0,0,0
12,4,9,37,1,1,0,1
12,4,22,43,2,0,0,0
12,4,28,11,1,0,0,0
12,4,42,18,2,0,0,1
12,4,39,14,1,0,0,0
12,4,50,6,1,0,0,0
12,4,27,15,1,0,0,0
12,4,8,46,1,1,0,1
12,4,12,3,1,0,0,0
12,4,35,34,1,0,0,0
12,4,33,10,2,0,0,1
12,4,30,1,2,0,1,1
12,4,54,23,2,0,1,1
12,4,21,61,2,0,0,0
12,4,47,4,1,1,1,0
12,4,38,31,2,0,1,1
12,4,64,5,1,1,0,0
12,4,49,41,2,0,1,1
12,4,66,62,1,0,0,0
13,1,78,47,1,0,1,0
13,1,82,70,2,0,0,1
13,1,2,31,2,1,1,0
13,1,56,34,1,0,0,0
13,1,68,18,2,0,0,1
13,1,22,42,1,0,0,1
13,1,58,71,2,0,0,0
13,1,20,35,1,0,0,1
13,1,52,21,2,0,0,1
13,1,24,14,2,1,1,1
13,1,28,66,2,0,0,0
13,1,25,12,1,0,0,0
13,1,13,49,2,1,0,0
13,1,39,51,1,0,0,1
13,1,64,3,1,0,0,0
13,1,15,45,2,1,0,0
13,1,32,38,1,0,0,1
13,1,7,81,1,0,0,1
13,1,29,26,2,0,0,1
13,1,27,62,2,0,0,0
13,1,57,8,1,0,0,0
13,1,73,11,1,0,0,0
13,1,10,33,2,0,0,0
13,1,80,83,1,0,0,1
13,1,65,40,1,0,0,0
13,1,9,76,2,1,0,0
13,1,72,63,1,0,1,0
13,1,6,48,1,0,0,1
13,1,44,16,1,0,0,0
13,1,30,37,2,1,0,0
13,1,67,79,2,0,0,0
13,1,53,61,1,0,0,1
13,1,77,75,1,0,0,0
13,1,74,19,1,0,0,0
13,1,36,54,2,0,0,0
13,1,55,17,2,0,0,1
13,1,5,43,2,1,0,0
13,1,46,50,1,0,0,1
13,1,23,41,2,0,0,0
13,1,4,60,1,0,0,1
13,1,1,69,2,1,0,0
13,2,44,30,2,1,1,1
13,2,69,52,2,0,1,1
13,2,65,37,2,0,1,1
13,2,9,2,2,1,1,1
13,2,74,31,2,0,1,1
13,2,56,23,2,0,1,1
13,2,72,38,1,1,0,0
13,2,73,53,1,0,0,0
13,2,68,5,2,0,1,1
13,2,48,71,1,1,0,1
13,2,42,36,2,0,1,1
13,2,7,26,2,1,1,0
13,2,19,32,1,0,0,1
13,2,59,34,1,1,1,0
13,2,16,45,2,0,1,0
13,2,35,58,1,1,0,1
13,2,41,14,1,1,0,0
13,2,47,63,1,1,1,1
13,2,12,11,1,1,0,0
13,2,50,15,1,0,0,0
13,2,61,39,1,1,0,0
13,2,24,67,1,1,0,1
13,2,66,10,2,0,1,1
13,2,57,62,1,1,0,1
13,2,40,21,1,1,1,0
13,2,28,18,2,0,1,1
13,2,43,22,2,0,1,1
13,2,49,64,2,0,0,0
13,2,51,33,1,1,0,0
13,2,46,54,2,0,1,0
13,2,8,20,1,1,0,1
13,2,27,60,1,0,0,1
13,2,4,17,1,1,1,1
13,2,70,29,2,0,1,1
13,2,1,25,1,1,0,1
13,2,3,6,1,1,1,1
13,2,13,55,2,1,0,0
13,3,47,44,1,0,0,0
13,3,32,22,2,0,0,1
13,3,33,45,1,0,0,1
13,3,16,14,2,0,0,1
13,3,35,15,2,0,0,1
13,3,17,49,1,1,0,1
13,3,3,41,1,1,0,1
13,3,38,8,2,0,1,1
13,3,11,6,1,1,0,0
13,3,46,36,1,0,0,0
13,3,37,2,2,0,1,1
13,3,7,43,2,0,0,0
13,3,24,19,2,0,0,1
13,3,39,31,1,0,0,0
13,3,1,26,1,1,0,1
13,3,28,21,2,0,0,1
13,3,48,20,1,0,0,0
13,3,12,29,1,1,0,1
13,3,5,27,1,1,0,1
13,3,30,4,2,0,1,1
13,3,13,42,2,0,0,0
13,3,10,40,1,0,0,1
13,3,18,34,1,0,0,1
13,3,25,9,2,0,0,1
13,4,19,13,1,0,0,0
13,4,52,29,2,0,0,1
13,4,56,55,1,1,0,0
13,4,65,32,2,0,0,1
13,4,58,63,1,0,0,1
13,4,20,2,1,0,0,0
13,4,45,40,1,0,0,0
13,4,48,25,2,0,0,1
13,4,7,60,1,1,0,1
13,4,59,57,2,0,1,1
13,4,51,24,1,0,0,0
13,4,36,17,2,0,0,1
13,4,53,44,1,0,0,0
13,4,16,26,2,0,0,0
13,4,9,37,1,1,0,1
13,4,22,43,2,0,0,0
13,4,28,11,2,0,0,1
13,4,42,18,2,0,1,1
13,4,39,14,1,0,0,0
13,4,50,6,1,0,0,0
13,4,27,15,2,0,0,1
13,4,8,46,1,0,0,1
13,4,12,3,1,0,0,0
13,4,35,34,2,0,0,1
13,4,33,10,2,0,0,1
13,4,30,1,1,0,0,0
13,4,54,23,1,0,0,0
13,4,21,61,2,0,0,0
13,4,47,4,1,0,0,0
13,4,38,31,1,0,0,0
13,4,64,5,2,0,0,1
13,4,49,41,1,1,1,0
13,4,66,62,1,0,0,0
14,1,78,47,1,0,0,0
14,1,82,70,1,0,0,0
14,1,2,31,1,1,0,1
14,1,56,34,2,0,0,1
14,1,68,18,2,0,0,1
14,1,22,42,1,0,0,1
14,1,58,71,1,0,0,1
14,1,20,35,1,0,0,1
14,1,52,21,2,0,0,1
14,1,24,14,2,0,1,1
14,1,28,66,1,0,0,1
14,1,25,12,2,0,1,1
14,1,13,49,1,0,0,1
14,1,39,51,2,0,1,0
14,1,64,3,2,0,1,1
14,1,15,45,1,1,0,1
14,1,32,38,2,0,0,0
14,1,7,81,1,0,0,1
14,1,29,26,1,1,0,0
14,1,27,62,2,1,1,0
14,1,57,8,1,1,0,0
14,1,73,11,2,0,0,1
14,1,10,33,1,1,0,1
14,1,80,83,1,0,0,1
14,1,65,40,2,0,0,1
14,1,9,76,1,1,0,1
14,1,72,63,2,0,0,1
14,1,6,48,1,0,0,1
14,1,44,16,2,0,0,1
14,1,30,37,1,0,0,1
14,1,67,79,1,0,0,1
14,1,53,61,1,0,0,1
14,1,77,75,2,0,0,1
14,1,74,19,2,0,1,1
14,1,36,54,2,0,1,0
14,1,55,17,1,1,0,0
14,1,5,43,1,1,1,1
14,1,46,50,2,1,0,0
14,1,23,41,2,0,0,0
14,1,4,60,1,1,0,1
14,1,1,69,1,1,0,1
14,2,44,30,1,1,1,0
14,2,69,52,2,1,1,1
14,2,65,37,1,1,1,0
14,2,9,2,2,1,1,1
14,2,74,31,2,0,1,1
14,2,56,23,2,1,1,1
14,2,72,38,2,1,1,1
14,2,73,53,2,1,1,1
14,2,68,5,2,1,1,1
14,2,48,71,1,1,1,1
14,2,42,36,2,1,1,1
14,2,7,26,1,1,1,1
14,2,19,32,1,1,1,1
14,2,59,34,1,1,1,0
14,2,16,45,2,1,1,0
14,2,35,58,1,1,1,1
14,2,41,14,2,1,1,1
14,2,47,63,1,1,1,1
14,2,12,11,1,1,1,0
14,2,50,15,2,1,1,1
14,2,61,39,1,1,1,0
14,2,24,67,1,1,1,1
14,2,66,10,2,1,1,1
14,2,57,62,2,1,1,0
14,2,40,21,1,1,1,0
14,2,28,18,2,1,1,1
14,2,43,22,2,1,1,1
14,2,49,64,1,1,1,1
14,2,51,33,2,1,1,1
14,2,46,54,1,1,1,1
14,2,8,20,1,1,1,1
14,2,27,60,1,1,1,1
14,2,4,17,1,1,1,1
14,2,70,29,1,1,1,0
14,2,1,25,1,1,1,1
14,2,3,6,1,1,1,1
14,2,13,55,1,1,1,1
14,3,47,44,1,0,0,0
14,3,32,22,1,1,0,0
14,3,33,45,2,0,0,0
14,3,16,14,1,0,0,0
14,3,35,15,2,0,0,1
14,3,17,49,1,0,0,1
14,3,3,41,1,1,0,1
14,3,38,8,2,1,1,1
14,3,11,6,2,1,1,1
14,3,46,36,1,1,0,0
14,3,37,2,2,1,1,1
14,3,7,43,1,1,0,1
14,3,24,19,1,1,0,0
14,3,39,31,1,0,0,0
14,3,1,26,1,1,0,1
14,3,28,21,2,0,1,1
14,3,48,20,1,0,0,0
14,3,12,29,2,1,1,0
14,3,5,27,1,1,1,1
14,3,30,4,1,1,0,0
14,3,13,42,1,0,0,1
14,3,10,40,2,1,0,0
14,3,18,34,1,1,1,1
14,3,25,9,1,1,1,0
14,4,19,13,1,1,1,0
14,4,52,29,1,0,0,0
14,4,56,55,1,1,0,0
14,4,65,32,2,0,0,1
14,4,58,63,2,0,0,0
14,4,20,2,2,1,1,1
14,4,45,40,2,1,0,1
14,4,48,25,1,0,1,0
14,4,7,60,1,1,0,1
14,4,59,57,2,0,1,1
14,4,51,24,1,1,1,0
14,4,36,17,1,0,0,0
14,4,53,44,1,1,0,0
14,4,16,26,2,1,1,0
14,4,9,37,1,1,0,1
14,4,22,43,2,1,1,0
14,4,28,11,2,1,1,1
14,4,42,18,2,1,1,1
14,4,39,14,2,0,1,1
14,4,50,6,1,0,1,0
14,4,27,15,2,0,1,1
14,4,8,46,1,1,0,1
14,4,12,3,2,1,1,1
14,4,35,34,2,0,1,1
14,4,33,10,2,0,1,1
14,4,30,1,2,0,1,1
14,4,54,23,1,0,1,0
14,4,21,61,1,1,1,1
14,4,47,4,1,1,1,0
14,4,38,31,2,1,1,1
14,4,64,5,2,1,1,1
14,4,49,41,2,1,1,1
14,4,66,62,1,1,0,0
15,1,78,47,2,0,0,1
15,1,82,70,2,0,0,1
15,1,2,31,1,1,0,1
15,1,56,34,2,0,0,1
15,1,68,18,2,0,0,1
15,1,22,42,1,0,0,1
15,1,58,71,1,0,0,1
15,1,20,35,2,0,0,0
15,1,52,21,2,0,0,1
15,1,24,14,2,0,1,1
15,1,28,66,1,0,0,1
15,1,25,12,2,0,0,1
15,1,13,49,1,1,0,1
15,1,39,51,1,0,0,1
15,1,64,3,2,0,1,1
15,1,15,45,1,0,0,1
15,1,32,38,2,0,0,0
15,1,7,81,1,0,0,1
15,1,29,26,1,0,0,0
15,1,27,62,1,0,0,1
15,1,57,8,2,0,1,1
15,1,73,11,1,0,0,0
15,1,10,33,2,0,0,0
15,1,80,83,2,0,0,0
15,1,65,40,2,0,0,1
15,1,9,76,1,0,0,1
15,1,72,63,2,0,0,1
15,1,6,48,2,0,0,0
15,1,44,16,1,0,0,0
15,1,30,37,2,0,0,0
15,1,67,79,1,0,0,1
15,1,53,61,1,0,0,1
15,1,77,75,1,0,0,0
15,1,74,19,1,0,0,0
15,1,36,54,2,0,0,0
15,1,55,17,2,0,0,1
15,1,5,43,1,1,0,1
15,1,46,50,2,0,0,0
15,1,23,41,2,0,0,0
15,1,4,60,2,0,0,0
15,1,1,69,1,1,0,1
15,2,44,30,1,1,1,0
15,2,69,52,2,0,1,1
15,2,65,37,1,0,1,0
15,2,9,2,2,1,1,1
15,2,74,31,2,0,0,1
15,2,56,23,2,0,1,1
15,2,72,38,1,0,0,0
15,2,73,53,2,0,1,1
15,2,68,5,2,0,1,1
15,2,48,71,1,1,0,1
15,2,42,36,2,1,1,1
15,2,7,26,2,1,1,0
15,2,19,32,1,1,1,1
15,2,59,34,1,1,1,0
15,2,16,45,1,0,0,1
15,2,35,58,1,1,1,1
15,2,41,14,2,1,1,1
15,2,47,63,1,1,1,1
15,2,12,11,1,1,0,0
15,2,50,15,2,1,0,1
15,2,61,39,1,1,0,0
15,2,24,67,1,1,0,1
15,2,66,10,2,0,1,1
15,2,57,62,1,1,1,1
15,2,40,21,1,1,1,0
15,2,28,18,2,0,1,1
15,2,43,22,2,1,1,1
15,2,49,64,2,1,0,0
15,2,51,33,1,1,0,0
15,2,46,54,2,0,1,0
15,2,8,20,1,1,1,1
15,2,27,60,1,1,0,1
15,2,4,17,1,1,0,1
15,2,70,29,2,0,1,1
15,2,1,25,1,1,1,1
15,2,3,6,1,1,1,1
15,2,13,55,1,1,1,1
15,3,47,44,1,0,0,0
15,3,32,22,1,0,0,0
15,3,33,45,2,0,0,0
15,3,16,14,2,0,0,1
15,3,35,15,2,0,0,1
15,3,17,49,1,0,0,1
15,3,3,41,1,1,0,1
15,3,38,8,2,0,1,1
15,3,11,6,1,1,0,0
15,3,46,36,2,0,0,1
15,3,37,2,2,0,1,1
15,3,7,43,2,0,0,0
15,3,24,19,1,0,0,0
15,3,39,31,2,0,0,1
15,3,1,26,1,1,0,1
15,3,28,21,2,0,0,1
15,3,48,20,2,0,0,1
15,3,12,29,1,0,0,1
15,3,5,27,2,0,0,0
15,3,30,4,1,0,0,0
15,3,13,42,1,0,0,1
15,3,10,40,2,0,0,0
15,3,18,34,1,0,0,1
15,3,25,9,1,0,0,0
15,4,19,13,1,1,0,0
15,4,52,29,1,0,0,0
15,4,56,55,1,0,0,0
15,4,65,32,2,0,0,1
15,4,58,63,1,0,0,1
15,4,20,2,2,0,0,1
15,4,45,40,1,0,0,0
15,4,48,25,2,0,0,1
15,4,7,60,1,1,0,1
15,4,59,57,2,0,1,1
15,4,51,24,1,0,0,0
15,4,36,17,2,0,0,1
15,4,53,44,2,0,0,1
15,4,16,26,2,0,0,0
15,4,9,37,1,1,0,1
15,4,22,43,2,0,0,0
15,4,28,11,1,0,0,0
15,4,42,18,2,0,1,1
15,4,39,14,2,0,0,1
15,4,50,6,1,0,0,0
15,4,27,15,2,0,0,1
15,4,8,46,1,0,0,1
15,4,12,3,2,0,0,1
15,4,35,34,1,0,0,0
15,4,33,10,1,0,0,0
15,4,30,1,2,0,1,1
15,4,54,23,1,0,0,0
15,4,21,61,2,0,0,0
15,4,47,4,2,1,1,1
15,4,38,31,2,0,0,1
15,4,64,5,2,0,0,1
15,4,49,41,2,0,1,1
15,4,66,62,1,0,0,0
16,1,78,47,2,0,0,1
16,1,82,70,1,0,0,0
16,1,2,31,1,1,0,1
16,1,56,34,1,0,0,0
16,1,68,18,2,0,0,1
16,1,22,42,1,0,0,1
16,1,58,71,1,0,0,1
16,1,20,35,2,0,0,0
16,1,52,21,1,0,0,0
16,1,24,14,1,0,0,0
16,1,28,66,1,0,0,1
16,1,25,12,1,0,0,0
16,1,13,49,2,0,0,0
16,1,39,51,2,0,1,0
16,1,64,3,2,0,1,1
16,1,15,45,2,0,0,0
16,1,32,38,2,0,0,0
16,1,7,81,2,0,0,0
16,1,29,26,2,0,0,1
16,1,27,62,1,0,0,1
16,1,57,8,2,0,0,1
16,1,73,11,1,1,0,0
16,1,10,33,1,0,0,1
16,1,80,83,1,0,0,1
16,1,65,40,2,0,0,1
16,1,9,76,1,0,0,1
16,1,72,63,2,0,0,1
16,1,6,48,2,0,0,0
16,1,44,16,2,0,1,1
16,1,30,37,1,1,0,1
16,1,67,79,1,0,0,1
16,1,53,61,2,0,0,0
16,1,77,75,1,0,0,0
16,1,74,19,2,0,0,1
16,1,36,54,2,1,1,0
16,1,55,17,1,0,0,0
16,1,5,43,1,1,0,1
16,1,46,50,1,0,0,1
16,1,23,41,2,0,0,0
16,1,4,60,1,0,0,1
16,1,1,69,1,1,0,1
16,2,44,30,1,1,1,0
16,2,69,52,2,0,1,1
16,2,65,37,1,1,0,0
16,2,9,2,2,1,1,1
16,2,74,31,2,0,1,1
16,2,56,23,2,0,1,1
16,2,72,38,1,0,0,0
16,2,73,53,1,1,1,0
16,2,68,5,2,1,1,1
16,2,48,71,1,1,0,1
16,2,42,36,2,0,1,1
16,2,7,26,2,1,1,0
16,2,19,32,2,0,1,0
16,2,59,34,1,1,1,0
16,2,16,45,2,0,1,0
16,2,35,58,1,1,1,1
16,2,41,14,2,0,1,1
16,2,47,63,1,1,0,1
16,2,12,11,2,1,1,1
16,2,50,15,2,0,1,1
16,2,61,39,1,1,0,0
16,2,24,67,1,1,0,1
16,2,66,10,2,0,1,1
16,2,57,62,2,1,1,0
16,2,40,21,1,1,1,0
16,2,28,18,2,1,1,1
16,2,43,22,2,0,1,1
16,2,49,64,2,0,0,0
16,2,51,33,1,1,1,0
16,2,46,54,2,0,1,0
16,2,8,20,1,1,1,1
16,2,27,60,1,0,0,1
16,2,4,17,1,1,0,1
